Job_ID,Titre,Societe,Description,Categories,Annees_Experience,Niveau_Experience,Salaire,Lieu,Type_Contrat,Mode_Travail,Date_Publication,Date_Relative,Expire,Source,Lien
236980,Customer Services Officer - Sfax,BANK ABC,Bank ABC is reinforcing their network with the hiring of a Customer Services Officer within one of its Branches in Sfax. As a CSO you will be treating desk operations …,banque / finance / assurances,,,,Sfax,CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/236980/customer-services-officer-sfax/
235337,International Payments Officer-Domiciliation.,BANK ABC,"Bank ABC cherche à renforcer son département Banking Operations par le recrutement d'un International Payments Officer – Domiciliation.. L'International Payments Officer - Domiciliation. assurera, en toute autonomie, la gestion et le suivi des opérations …",banque / finance / assurances,,,,Tunis,CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/235337/international-payments-officer/
224034,Agent de Service Général / Agent de Sécurité,BANK ABC,"Bank ABC recrute pour le poste d’Agent de Service Général / Agent de Sécurité. L’agent de Service Général est chargé d'assurer la sécurité des locaux, des personnes (employés, clients) et …",banque / finance / assurances,,,,Tunis,CDI | CDD,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/224034/agent-de-service-g%C3%A9n%C3%A9ral-agent-de-s%C3%A9curit%C3%A9/
224036,Agent de Service Support/Agent(e) d’Entretien,BANK ABC,"Bank ABC Tunisie recrute pour le poste d’Agent(e) de Service Support/ Agent(e) d’Entretien. Principales tâches & Responsabilités:Entretien des locaux : Nettoyage des sols (balayage, aspiration, lavage) Dépoussiérage des surfaces, mobilier, …",banque / finance / assurances,,,,Tunis,CDI | CDD,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/224036/agent-de-service-supportagente-dentretien/
223139,Wholesale Banking Analyst,BANK ABC,Bank ABC is reinforcing its Wholesale Banking department with the recruitment of a Wholesale Banking Analyst . The Wholesale Banking Analyst function is a key enabler in the Wholesale Banking delivery chain acting …,banque / finance / assurances,,,,Tunis,CDI | SIVP,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/223139/wholesale-banking-analyst/
222930,Head of Corporate,BANK ABC,"Bank ABC Tunisia is hiring within its Wholesale Banking Division a Head of Corporate reporting directly to the Head of Wholesale Banking. I - Principal Responsibilities, Accountabilities and Deliverables of …",banque / finance / assurances,,,,Tunis,,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/222930/head-of-corporate/
238074,Delivery Manager H/F,EVERIENCE TUNISIA,"Dans le cadre du développement de nos prestations en infogérance sur notre centre de services basé à Tunis, nous recherchons pour rejoindre nos équipes un :DELIVERY MANAGER H/FVous intégrez le Service Desk dédié …",informatique / télécoms,,Manager,,Tunis,CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238074/delivery-manager-hf/
238073,Service Desk analyst H/F,EVERIENCE TUNISIA,"Et si vous choisissez plus qu’un job ? Vous avez la possibilité d’entamer un parcours dans le domaine IT, Notre cœur de métier est le support informatique. On vous offre : Des …",informatique / télécoms,,,,Tunis,CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238073/service-desk-analyst-hf/
238078,Auditeur,EL AMEL MICROFINANCE,"Missions: Participer à l'élaboration et la réalisation du plan d'audit Réaliser les travaux d'investigation nécessaires pour s'assurer de la fiabilité des informations financières, comptables et extra-comptables.Réaliser des missions d'audit au niveau de …",banque / finance / assurances,,,,Ben Arous,CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238078/auditeur/
238091,Gestionnaire De Magasin,BEN YAGHLANE SHOPS,"La Société Centrale Commerciale "" Biwai Shops"" cherche à recruter des Gestionnaires de Magasin. Missions: - Participer au schéma directeur du magasin - Réaliser le lancement des activités journalière - Evaluer les résultats en fonction …",commerce / vente / distribution,,Directeur,,Tunis,,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238091/gestionnaire-de-magasin/
238083,SUPPORT CLIENT,ETAI TUNISIE/INFOPRO DIGITAL,"Infopro Digital est un groupe B2B spécialiste de l’information et des technologies. Présent dans 21 pays, dont la Tunisie, le groupe comprend 4 000 collaborateurs de 80 nationalités. Nos …",communication / publicité / média,,,1000 - 1300 TND,"La Soukra, Ariana",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238083/support-client/
238095,Chef d'équipe,ASTEELFLASH,"MISSION PRINCIPALE OU FINALITÉ DE LA FONCTION : Organiser et mettre en œuvre le programme de production, les moyens humains, la matière première et garantir la qualité et les délais de …",électronique / électricité / énergie,,,,"La Soukra, Ariana",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238095/chef-d%C3%A9quipe/
238081,Webmaster (H/F),ETAI TUNISIE/INFOPRO DIGITAL,"Dans le cadre du renforcement de notre équipe, nous recherchons un(e) Webmaster pour assurer la gestion, l’évolution et la qualité de nos projets web. Vos missions: Analyser et traiter …",communication / publicité / média,,,1000 - 1500 TND,"La Soukra, Ariana",CDI | SIVP,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238081/webmaster-hf/
238082,CHARGÉ DE RECOUVREMENT ET DE FACTURATION,ETAI TUNISIE/INFOPRO DIGITAL,"Infopro Digital est un groupe B2B spécialisé dans l’information et la technologie, présent dans 21 pays, dont la Tunisie. Le groupe compte 4 000 collaborateurs de 80 nationalités différentes. …",communication / publicité / média,,,,"La Soukra, Ariana",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238082/charg%C3%A9-de-recouvrement-et-de-facturation/
238071,SUPERVISEUR SUPPORT IT H/F,EVERIENCE TUNISIA,"Missions: Directement rattaché au Delivery Manager, vous aurez en charge la gestion opérationnelle d’une équipe de techniciens HelpDesk en vous assurant du respect des procédures et des engagements.- Vous managez la …",informatique / télécoms,,Manager,,Tunis,CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238071/superviseur-support-it-hf/
238092,Chargé (e) Achat,BEN YAGHLANE SHOPS,"La Société La Centrale Commerciale "" Biwai Shops"" cherche à recruter "" Un (e) Chargé(e) Achat "" Missions: - Assurer la prospection des fournisseurs et évaluer leurs capacités à répondre aux impératifs de coût, de délais …",commerce / vente / distribution,,,,"Oued Ellil, La Manouba",,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238092/charg%C3%A9-e-achat/
238090,Auditeur Interne,BEN YAGHLANE SHOPS,"La Société La Centrale Commerciale ""Biwai Shops"" cherche à recruter ""Un Auditeur Interne (H)"" L’auditeur interne joue un rôle clé dans la sécurisation des actifs et l'optimisation des flux opérationnels de …",commerce / vente / distribution,,,,La Manouba,,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238090/auditeur-interne/
238072,SDA italien ou allemand et anglais,EVERIENCE TUNISIA,En tant que technicien support vous serez amené à : Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests …,informatique / télécoms,,,,Tunis,CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238072/sda-italien-ou-allemand-et-anglais/
238079,Télévendeurs,TP,TELEPERFORMANCE Tunisie ouvre ses portes aux Experts de l’expérience client et recrute des télévendeurs ! Alors si tu as un excellent niveau en français et tu es doté d’un fort sens …,informatique / télécoms,,,,Tunis,CDI | SIVP,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238079/t%C3%A9l%C3%A9vendeurs/
236651,Gestionnaire en Assurances IARD,PROTECT + TUNISIE,"« Protect Plus Tunisie » filiale de l’assurance française « Protect Plus Assurances » ; un véritable spécialiste qui offre à ses clients une gamme complète d’assurance auto, deux roues et …",banque / finance / assurances,,,1200 - 1400 TND,"Ariana Ville, Ariana",CDI | SIVP,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/236651/gestionnaire-en-assurances-iard/
236650,Chargé Recouvrement en Assurances IARD,PROTECT + TUNISIE,"«Protect Plus Tunisie » filiale de l’assurance française « Protect Plus Assurances », un véritable spécialiste de l’assurance en ligne qui offre à ses clients une gamme complète d’assurance auto, …",banque / finance / assurances,,,1100 - 1400 TND,"Ariana Ville, Ariana",CDI | SIVP,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/236650/charg%C3%A9-recouvrement-en-assurances-iard/
238059,Ingénieur(e) Electronique Software Sousse,PARTNER RECRUITMENT,"Nous recherchons pour le compte de notre partenaire un profil Ingénieur(e) Electronique Software SousseSous la responsabilité du responsable du bureau d’étude Electronique/Logiciel/Système, vous aurez la charge de concevoir l’électronique d’équipements …",recrutement / ressources humaines,,,,"Hammam Sousse, Sousse",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238059/ing%C3%A9nieure-electronique-software-sousse/
238068,Téléprospecteur En Produit Bancaire,OUTSOURCIA,"Le groupe Outsourcia est un opérateur spécialisé dans les métiers de l'outsourcing: gestion de la relation client à distance, multiservice, multilingue et multicanal (centres d'appels, gestion des e-mails, solutions de …",call center / télévente,,,,"Tunis, Tunis",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238068/t%C3%A9l%C3%A9prospecteur-en-produit-bancaire/
238052,Assistante Administrative et Financière,ACTIVE CONTACT,"Afin de renforcer son équipe finance, Active recrute une Assistante AdministrativeMissions- FinancePréparer les relevés de facturation clientGérer les règlements des fournisseurs : Organisation et SuiviAssurer la relation avec la banque, …",call center / télévente,,,,"Centre ville, Tunis",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238052/assistant-te-administratif-ve/
238057,Ingénieur(e) Electronique Embarquée HW Sousse,PARTNER RECRUITMENT,"Sous la responsabilité du responsable du bureau d’étude Electronique/Logiciel/Système, vous aurez la charge de concevoir l’électronique d’équipements aéronautique, qui intègrent des fonctions de d’affichage graphique. Vous serez également amené à …",recrutement / ressources humaines,,,,"Hammam Sousse, Sousse",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238057/ing%C3%A9nieure-electronique-embarqu%C3%A9e-hw/
238048,chef d’équipe conditionnement,ETABLISSEMENTS ABDELMOULA,- Compétences exigéesMaîtrise des techniques de conditionnement et des équipements associés (compresseur frigorifique) Maîtrise des équipements industriels. Maîtrise des outils de contrôle et de mesure. Compétences en contrôle qualité. Utilisation d’outils …,agriculture / agro-alimentaire / environnement,,,800 - 1100 TND,"Le Bardo, Tunis",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238048/chef-d%C3%A9quipe-conditionnement/
238010,Technicien Maintenance Electrique Anglophone,PARTNER RECRUITMENT,"We are recruiting on behalf of a renowned industrial company operating across North Africa, specialized in high-precision machinery and committed to reliability and continuous learning.Technicien Maintenance Electrique AnglophoneMain MissionThe Field …",recrutement / ressources humaines,,,,"Bab Bhar, Tunis",,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238010/technicien-maintenance-electrique-anglophone/
237999,Sr Finance Analyst,PARTNER RECRUITMENT,We are hiring for our partner a multinational company : Sr Finance AnalystJOB PROFILE● Prepare bi-weekly cash flow forecast and variance analysis● Ensure accurate partners invoicing and payment● Produce regular …,recrutement / ressources humaines,,,2500 - 4000 TND,"Cite El Khadra, Tunis",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237999/sr-finance-analyst/
238027,Embedded Systems Technical Referent Sousse,PARTNER RECRUITMENT,"Nous recherchons pour le compte de notre partenaire une multinationale industrie automobile un profil Embedded Systems Technical Referent basé à SousseRattaché(e) à l’Engineering Office Manager, vous serez le référent technique …",recrutement / ressources humaines,,Manager,4000 - 5000 TND,"Akouda, Sousse",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238027/embedded-systems-technical-referent-hf/
238000,"Gestionnaire des Stocks (PF, MP & Emb)",L'APPETISSANTE,"Suite à une mobilité interne, nous recherchons notre nouveau Gestionnaire des Stocks. Rattaché(e) au Responsable Logistique, vous serez garant(e) de la fiabilité des stocks et de la fluidité des flux …",agriculture / agro-alimentaire / environnement,,,1500 - 2500 TND,"Oued Ellil, La Manouba",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238000/gestionnaire-des-stocks-pf-mp-emb/
238001,Ingénieur Projet & Vie Série,PARTNER RECRUITMENT,"Nous recrutons pour le compte de notre client, une multinationale de renommée internationale opérant dans le secteur de l’électronique.Ingénieur Projet & Vie SérieMISSIONS: Pilotage de projets & APQP / PPAPPiloter les …",recrutement / ressources humaines,,,,Tunis,CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238001/ing%C3%A9nieur-projet-vie-s%C3%A9rie/
238019,Responsable Ressources Humaines (Enfidha),PARTNER RECRUITMENT,"Dans le cadre de son développement, notre client, une société industrielle faisant partie d’un groupe de renommée recrute un(e)Responsable Ressources HumainesMISSIONS :Rattaché(e) à la Direction Générale, vous aurez un rôle clé …",recrutement / ressources humaines,,,,"Enfidha, Sousse",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/238019/responsable-ressources-humaines-enfidha/
237892,Technico-commercial,Entreprise Anonyme,"Mission Principale :Développer le chiffre d’affaires et la part de marché de l’entreprise en assurant la promotion, la vente et le suivi des produits électriques destinés à la bureautique auprès des …",,,,1000 - 1300 TND,"Megrine, Ben Arous",,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237892/technico-commercial/
237811,Conseiller Clientèle - Secteur Fintech,TRANSCOM,"Chez Transcom, nous sommes des passionnés de l’expérience client (CX) et nous accompagnons la révolution numérique. Nous lançons aujourd'hui un tout nouveau partenariat stratégique avec un leader de la Fintech …",call center / télévente,,,,"El Kram, Tunis",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237811/conseiller-client%C3%A8le-secteur-fintech/
237829,Chef Comptable,Entreprise Anonyme,"Rattaché(e) à la Direction Générale, vous assurez la supervision de la comptabilité générale, le management d’une équipe comptables, la fiabilité des états financiers, le respect des délais de clôture et …",,,,1800 - 2500 TND,"Raoued, Ariana",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237829/chef-comptable/
237855,Chargé Service Technique Terrain,SMART SOLUTIONS,"SMART SOLUTIONS, entreprise innovante spécialisée dans le développement de solutions industrielles, recherche un Spécialiste Service Technique Terrain afin de renforcer son département technique. Ce poste vise à assurer l’installation, le …",commerce / vente / distribution,,,,"Fouchana, Ben Arous",CDI | SIVP,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237855/sp%C3%A9cialiste-service-technique-terrain/
237752,Ingénieur Process électronique,PARTNER RECRUITMENT,Nous recherchons pour notre partenaire une multinationale industrie électronique un profil Ingénieur ProcessMissions :Enrichir la collaboration en favorisant ainsi un environnement propice à l'apprentissage continu et à l'amélioration collective.Gérer les …,recrutement / ressources humaines,,,,"Bab Souika, Tunis",,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237752/ing%C3%A9nieur-process-%C3%A9lectronique/
237680,Conseillers Clients Réception d'appels FR/ANG,CONCENTRIX,Concentrix Nous sommes un leader mondial en matière de technologie et de services qui propulse les marques du futur.Nous aidons des marques connues – celles que vous utilisez quotidiennement – à …,call center / télévente,,,800 - 1000 TND,Ariana,CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237680/conseillers-clients-r%C3%A9ception-dappels-frang/
237717,Production HRBP,ZOPPAS INDUSTRIES,"Zoppas Industries Heating Element Technologies (ZIHET) based in Italy in Vittorio Veneto with a global presence boasting over 8000 employees and 15 production sites across Europe, Africa, America, and Asia, ZIHET plays …",électronique / électricité / énergie,,,,"Sahline, Monastir",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237717/production-hrbp/
237681,Conseillers Clients Réception d'appels FR/ANG,CONCENTRIX,Concentrix Nous sommes un leader mondial en matière de technologie et de services qui propulse les marques du futur.Nous aidons des marques connues – celles que vous utilisez quotidiennement – à …,call center / télévente,,,800 - 1000 TND,Ariana,CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237681/conseillers-clients-r%C3%A9ception-dappels-frang/
237605,Formateur Textile à Bizerte,PARTNER RECRUITMENT,Nous recherchons pour el compte de notre partenaire une multinationale industrie automobile des Formateurs Profil :-De Formation en Textile/Méthode/Qualité/Styliste ModélisteVotre mission sera:- Enseigner aux employés les méthodes de confection- Veiller …,recrutement / ressources humaines,,,,"Bizerte Nord, Bizerte",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237605/formateur-%C3%A0-bizerte/
237650,Directeur HSE H/F,SEGOR SOCIETE DU GROUPE SUEZ,"SEGOR, société du Groupe SUEZ, spécialisée dans la gestion et le traitement des déchets solides et liquides, recrute un(e) Directeur HSE (Hygiène, Sécurité, Environnement).Le poste s’inscrit dans un environnement opérationnel …",autres,,Directeur,3000 - 4500 TND,Tunis,CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237650/directeur-hse-hf/
237645,Chargé Relation Client / Gestion Commerciale,PARTNER RECRUITMENT,"Nous recrutons pour le compte de notre client, Chargé(e) de la Relation Client et de la Gestion Commerciale MISSIONS: Assurer la liaison entre les clients et l’équipe commerciale, en recueillant …",recrutement / ressources humaines,,,1300 - 1500 TND,Tunis,,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237645/charg%C3%A9-relation-client-gestion-commerciale/
237602,Chef de ligne Bizerte,PARTNER RECRUITMENT,Nous recherchons pour le compte de notre partenaire une multinationale industrie automobile basée à Bizerte des chefs de lignes de production.Profil :De formation en confection: Qualité/méthode/stylismeConnaisseur en machine à coudreUn …,recrutement / ressources humaines,,,1000 - 1500 TND,"Bizerte Nord, Bizerte",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237602/chef-de-ligne-bizerte/
237572,ACHETEUR,Entreprise Anonyme,Une société de renommée dans le milieu industriel recrute : UN ACHETEUR Mission : Rattaché au Responsable Achat vous serez charge de : . Identification et analyse des besoins d’achats quantitatifs et qualitatifs ; …,,,,1200 - 1600 TND,Tunis,CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237572/acheteur/
237571,Technicien de Maintenance Electrique,Entreprise Anonyme,Une société renommé opérant dans le milieu industriel recrute :TECHNICIEN DE MAINTENANCE ELECTRIQUEMission: - Planifier et exécuter tous types de maintenance des installations électriques. -Levée des réserves suite aux contrôles …,,,,,"Beja Nord, Béja",CDD | SIVP,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237571/technicien-de-maintenance-electrique/
237579,Comptable Confirmé,LUXOR,"Dans le cadre du renforcement de son équipe, une société opérant dans le secteur du traitement des eaux usées et de l’assainissement cherche à recruter un(e) Comptable Confirmé(e), Rattaché directement …",commerce / vente / distribution,,,,"La Soukra, Ariana",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237579/comptable-confirm%C3%A9/
237560,Vendeur / Conseiller de vente,HAMADI ABID,"Dans le cadre du développement de notre activité, nous recrutons des conseillers(ères) de vente pour notre magasin de GAFSA, passionné(e)s par la mode et le service client.*MissionsAccueillir, conseiller et fidéliser …",commerce / vente / distribution,,,,Gafsa,CDI | SIVP,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237560/vendeur-conseiller-de-vente/
237567,Un Expert IT Operations – SAP FICO (H/F),HR HOUSE INTERNATIONAL,"HR House International recrute pour le compte de l’un de ses clients, une multinationale de grande envergure, opérant dans le secteur de l’industrie automobile, Un Expert IT Operations – SAP …",recrutement / ressources humaines,,,,Sousse,CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237567/un-expert-it-operations-sap-fico-hf/
237568,Un Expert IT Software Engineering (H/F),HR HOUSE INTERNATIONAL,"HR House International recrute pour le compte de l’un de ses clients, une multinationale de renommée, opérant dans le secteur de l’industrie automobile Un Expert IT Software Engineering (H/F) Missions …",recrutement / ressources humaines,,,,Sousse,CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237568/un-expert-it-software-engineering-hf/
237557,Chargé Ressources Humaines,PARTNER RECRUITMENT,"Nous recrutons pour le compte de notre client, une multinationale de renommée, Chargé Ressources Humaines MISSIONS : …",recrutement / ressources humaines,,,,Tunis,SIVP,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237557/charg%C3%A9-ressources-humaines/
237566,Chargé RH [H/F],UPERGY,"Acteur de la décarbonations et de la transition énergétique, membres de l’association NSE (Nouveaux Systèmes Energétiques). Upergy est un groupe français leader dans la vente de solutions d’énergie mobile et …",électronique / électricité / énergie,,,,"Mannouba, La Manouba",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237566/charg%C3%A9-rh-hf/
237563,Chef/Cheffe comptable [H/F] – CDI - Manouba,UPERGY,"Qui sommes-nous ? Upergy est un groupe français leader dans la vente de solutions d’énergie mobile et autonome à travers ses marques internationales : Allbatteries, Enix Energies, Enix Power Solutions, …",électronique / électricité / énergie,,,,La Manouba,CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237563/chefcheffe-comptable-hf-cdi-manouba/
237564,Chef d'Atelier de Production [H/F],UPERGY,"Acteur de la décarbonation et de la transition énergétique, membres de l’association NSE (Nouveaux Systèmes Energétiques). Upergy est un groupe français leader dans la vente de solutions d’énergie mobile et …",électronique / électricité / énergie,,,,"Mannouba, La Manouba",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237564/chef-datelier-de-production-hf/
237565,Opérateur de montage [H/F],UPERGY,"Acteur de la décarbonations et de la transition énergétique, membres de l’association NSE (Nouveaux Systèmes Energétiques). Upergy est un groupe français leader dans la vente de solutions d’énergie mobile et …",électronique / électricité / énergie,,,,"Mannouba, La Manouba",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237565/op%C3%A9rateur-de-montage-hf/
237506,Coach Qualité et Formation (H/F),OUTSOURCIA,"Le groupe Outsourcia est un opérateur spécialisé dans les métiers de l'outsourcing: gestion de la relation client à distance, multiservice, multilingue et multicanal (centres d'appels, gestion des e-mails, solutions de …",call center / télévente,,,,"Ariana, Ariana",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237506/coach-qualit%C3%A9-et-formation-hf/
237456,Ingénieur Agronome,GROUPE MABROUKA,"Le Groupe MABROUKA, leader national du secteur agricole, est constitué de plusieurs pôles d’activités : production/pépinière, commerce et industrie. Dans le cadre du renforcement de nos équipes et de notre …",agriculture / agro-alimentaire / environnement,,,,"Ben Arous, Ben Arous",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237456/ing%C3%A9nieur-agronome/
237463,Gourmandise recrute :Plusieurs Profils,GOURMANDISE,"Gourmandise recrute : Plusieurs Profils – Grand Tunis Caissiers, Vendeurs et Vendeuses : Profil recherché : Minimum niveau bac Bonne présentation Disponible Parle bien le français Minimum 1 an d’expérience + …",tourisme / hôtellerie / restauration / loisirs,1 an d’exp,,30 - 9999 TND,Tunis,CDD | SIVP,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237463/gourmandise-recrute-plusieurs-profils/
237399,Agent en réception d’appels – Francophone,CONCENTRIX,"Concentrix est un acteur majeur dans le milieu des centres d’appels, avec une reconnaissance par plusieurs d’un lieu où commencent des incroyables carrières. Offre d’emploi : Nous recherchons activement des agents …",call center / télévente,,,900 - 1200 TND,Tunis,CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237399/agent-en-r%C3%A9ception-dappels-francophone/
237433,"Kundenberatung, Prämie+Vorteile",OUTSOURCIA,"Outsourcia Group ist ein führender tunesischer Anbieter im internationalen Offshore-Kundenbeziehungsmarkt. Seit 17 Jahren unterstützt Outsourcia seine Partner aus verschiedenen Tätigkeitsbereichen (Banken, Telekommunikation, E-Commerce, Personal Services, Zeitarbeit, Energie, etc. ) beim Management …",call center / télévente,,,,"Ariana, Ariana",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237433/kundenberatung-pr%C3%A4mievorteile/
237434,Operatori call center di lingua Italiana,OUTSOURCIA,"Come parte dello sviluppo della sua attività, Outsourcia sta reclutando operatori telefonici per attività Inbound/Outbound.Cosa offriamo:1.Stipendio: Uno stipendio competitivo.Un regime orario di 40 ore a settimana con 2 giorni di riposo.2. …",call center / télévente,,,,"Ariana, Ariana",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237434/operatori-call-center-di-lingua-italiana/
237369,Directeur Production & Technique,PARTNER RECRUITMENT,"Nous recrutons pour le compte d'une multinationale, Directeur Production & Technique MISSIONS: Le Directeur Production et Technique est responsable de la performance industrielle globale du site. Il pilote les activités de production, process, …",recrutement / ressources humaines,,Directeur,6500 - 8000 TND,Ben Arous,,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237369/directeur-production-technique/
237435,Motion Designer (Monteur Vidéo) (H/F),OUTSOURCIA,"Le groupe Outsourcia est un opérateur spécialisé dans les métiers de l'outsourcing: gestion de la relation client à distance, multiservice, multilingue et multicanal (centres d'appels, gestion des e-mails, solutions de …",call center / télévente,,,,"Ariana, Ariana",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237435/motion-designer-monteur-vid%C3%A9o-hf/
237352,Responsable Ressources Humaines,BARIOLO,"Afin d’accompagner son développement, et sa chargée RH, BARIOLO, la première enseigne bar à jus frais en Tunisie cherche à recruter un Responsable Ressources Humaines: MISSIONS : Élaborer et mettre en œuvre des stratégies et projets …",tourisme / hôtellerie / restauration / loisirs,,,,"La Marsa, Tunis",CDI,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237352/responsable-ressources-humaines/
237321,Ingénieur Méthodes (Monastir),PARTNER RECRUITMENT,"Nous recrutons pour une industrie automobile multinationale, Ingénieur MéthodesMISSIONS: Se servir des moyens existants pour améliorer les méthodes de production. Développer et mettre à jour les méthodes de production. Réaliser les …",recrutement / ressources humaines,,,,Monastir,,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237321/ing%C3%A9nieur-m%C3%A9thodes-monastir/
237326,Chargé(e) Marketing,L'ACCUMULATEUR TUNISIEN ASSAD,"🚀 Jeune diplômé(e), êtes-vous à la recherche de votre première opportunité professionnelle ? Vous venez d’obtenir votre diplôme et souhaitez mettre votre créativité et votre énergie au sein de notre …",électronique / électricité / énergie,,,,"Ben Arous, Ben Arous",SIVP,,2026-03-23,23 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/237326/charg%C3%A9e-marketing/
